date,sp500,ir3m,ir10y,vix,gdp,cpi,date_yyyymmdd
2000-11-30,1314.949951171875,6.010000228881836,5.439000129699707,29.649999618530273,14229.765,174.2,20001130
2000-12-31,1320.280029296875,5.730000019073486,5.110000133514404,26.850000381469727,14229.765,174.6,20001231
2001-01-31,1366.010009765625,4.840000152587891,5.178999900817871,22.020000457763672,14183.12,175.6,20010131
2001-02-28,1239.93994140625,4.71999979019165,4.9079999923706055,28.350000381469727,14183.12,176.0,20010228
2001-03-31,1160.3299560546875,4.179999828338623,4.914999961853027,28.639999389648438,14183.12,176.1,20010331
2001-04-30,1249.4599609375,3.8299999237060547,5.3379998207092285,25.479999542236328,14271.694,176.4,20010430
2001-05-31,1255.8199462890625,3.5399999618530273,5.413000106811523,22.639999389648438,14271.694,177.3,20010531
2001-06-30,1224.3800048828125,3.559999942779541,5.389999866485596,19.059999465942383,14271.694,177.7,20010630
2001-07-31,1211.22998046875,3.440000057220459,5.0370001792907715,21.6200008392334,14214.516,177.4,20010731
2001-08-31,1133.5799560546875,3.2799999713897705,4.815999984741211,24.920000076293945,14214.516,177.4,20010831
2001-09-30,1040.93994140625,2.299999952316284,4.574999809265137,31.93000030517578,14214.516,178.1,20010930
2001-10-31,1059.780029296875,2.009999990463257,4.263000011444092,33.560001373291016,14253.574,177.6,20011031
2001-11-30,1139.449951171875,1.7300000190734863,4.74399995803833,23.84000015258789,14253.574,177.5,20011130
2001-12-31,1148.0799560546875,1.6699999570846558,5.0320000648498535,23.799999237060547,14253.574,177.4,20011231
2002-01-31,1130.199951171875,1.7200000286102295,5.025000095367432,21.09000015258789,14372.785,177.7,20020131
2002-02-28,1106.72998046875,1.7200000286102295,4.859000205993652,21.59000015258789,14372.785,178.0,20020228
2002-03-31,1147.3900146484375,1.7400000095367432,5.406000137329102,17.399999618530273,14372.785,178.5,20020331
2002-04-30,1076.9200439453125,1.7300000190734863,5.091000080108643,21.90999984741211,14460.848,179.3,20020430
2002-05-31,1067.1400146484375,1.7050000429153442,5.043000221252441,19.979999542236328,14460.848,179.5,20020531
2002-06-30,989.8200073242188,1.659000039100647,4.823999881744385,25.399999618530273,14460.848,179.6,20020630
2002-07-31,911.6199951171875,1.6649999618530273,4.465000152587891,32.029998779296875,14519.633,180.0,20020731
2002-08-31,916.0700073242188,1.6449999809265137,4.13700008392334,32.63999938964844,14519.633,180.5,20020831
2002-09-30,815.280029296875,1.5269999504089355,3.6070001125335693,39.689998626708984,14519.633,180.8,20020930
2002-10-31,885.760009765625,1.4170000553131104,3.9110000133514404,31.139999389648438,14537.58,181.2,20021031
2002-11-30,936.3099975585938,1.2020000219345093,4.2129998207092285,27.5,14537.58,181.5,20021130
2002-12-31,879.8200073242188,1.1820000410079956,3.818000078201294,28.6200008392334,14537.58,181.8,20021231
2003-01-31,855.7000122070312,1.1480000019073486,3.9749999046325684,31.170000076293945,14614.141,182.6,20030131
2003-02-28,841.1500244140625,1.1749999523162842,3.696000099182129,29.6299991607666,14614.141,183.6,20030228
2003-03-31,848.1799926757812,1.090000033378601,3.822999954223633,29.149999618530273,14614.141,183.9,20030331
2003-04-30,916.9199829101562,1.1009999513626099,3.8570001125335693,21.209999084472656,14743.567,183.2,20030430
2003-05-31,963.5900268554688,1.0850000381469727,3.3499999046325684,19.469999313354492,14743.567,182.9,20030531
2003-06-30,974.5,0.8379999995231628,3.5280001163482666,19.520000457763672,14743.567,183.1,20030630
2003-07-31,990.3099975585938,0.9269999861717224,4.473999977111816,19.489999771118164,14988.782,183.7,20030731
2003-08-31,1008.010009765625,0.9599999785423279,4.453999996185303,18.6299991607666,14988.782,184.5,20030831
